Lookup Key,Duty % only,PAL % only,SSCL % only,Cess % only,Surcharge % only,Dual % and unit,Total Per unit charge,VAT %,,,
8459.41,0,0.11,0.025,0,0,,0,0.18,,,
8459.49,0,0,0.025,0,0,,0,0.18,,,
8459.51,0,0,0.025,0,0,,0,0.18,,,
8459.59,0,0.11,0.025,0,0,,0,0.18,,,
8459.61,0,0.11,0.025,0,0,,0,0.18,,,
8459.69,0,0.11,0.025,0,0,,0,0.18,,,
8459.70,0,0.11,0.025,0,0,,0,0.18,,,
8460.12,0,0,0.025,0,0,,0,0.18,,,
8460.19,0,0,0.025,0,0,,0,0.18,,,
8460.22,0,0.11,0.025,0,0,,0,0.18,,,
8460.23,0,0.11,0.025,0,0,,0,0.18,,,
8460.24,0,0.11,0.025,0,0,,0,0.18,,,
8460.29,0,0.11,0.025,0,0,,0,0.18,,,
8460.31,0,0,0.025,0,0,,0,0.18,,,
8460.39,0,0.11,0.025,0,0,,0,0.18,,,
8460.40,0,0,0.025,0,0,,0,0.18,,,
8460.90,0,0.11,0.025,0,0,,0,0.18,,,
8461.20,0,0,0.025,0,0,,0,0.18,,,
8461.30,0,0,0.025,0,0,,0,0.18,,,
8461.40,0,0,0.025,0,0,,0,0.18,,,
8461.50,0,0.11,0.025,0,0,,0,0.18,,,
8461.90,0,0.11,0.025,0,0,,0,0.18,,,
8462.11,0,0.11,0.025,0,0,,0,0.18,,,
8462.19,0,0.11,0.025,0,0,,0,0.18,,,
8462.22,0,0.11,0.025,0,0,,0,0.18,,,
8462.23,0,0.11,0.025,0,0,,0,0.18,,,
8462.24,0,0.11,0.025,0,0,,0,0.18,,,
8462.25,0,0.11,0.025,0,0,,0,0.18,,,
8462.26,0,0.11,0.025,0,0,,0,0.18,,,
8462.29,0,0.11,0.025,0,0,,0,0.18,,,
8462.32,0,0.11,0.025,0,0,,0,0.18,,,
8462.33,0,0.11,0.025,0,0,,0,0.18,,,
8462.39,0,0.11,0.025,0,0,,0,0.18,,,
8462.42,0,0.11,0.025,0,0,,0,0.18,,,
8462.49,0,0.11,0.025,0,0,,0,0.18,,,
8462.51,0,0.11,0.025,0,0,,0,0.18,,,
8462.59,0,0.11,0.025,0,0,,0,0.18,,,
8462.61,0,0.11,0.025,0,0,,0,0.18,,,
8462.62,0,0.11,0.025,0,0,,0,0.18,,,
8462.63,0,0.11,0.025,0,0,,0,0.18,,,
8462.69,0,0.11,0.025,0,0,,0,0.18,,,
8462.90,0,0.11,0.025,0,0,,0,0.18,,,
8463.10,0,0.11,0.025,0,0,,0,0.18,,,
8463.20,0,0.11,0.025,0,0,,0,0.18,,,
8463.30,0,0.11,0.025,0,0,,0,0.18,,,
8463.90,0,0.11,0.025,0,0,,0,0.18,,,
8464.10,0,0,0.025,0,0,,0,0.18,,,
8464.20,0,0,0.025,0,0,,0,0.18,,,
8464.90,0,0,0.025,0,0,,0,0.18,,,
8465.10,0,0.11,0.025,0,0,,0,0.18,,,
8465.20,0,0.11,0.025,0,0,,0,0.18,,,
8465.91,0,0.11,0.025,0,0,,0,0.18,,,
8465.92,0,0.11,0.025,0,0,,0,0.18,,,
8465.93,0,0.11,0.025,0,0,,0,0.18,,,
8465.94,0,0.11,0.025,0,0,,0,0.18,,,
8465.95,0,0.11,0.025,0,0,,0,0.18,,,
8465.96,0,0.11,0.025,0,0,,0,0.18,,,
8465.99,0,0.11,0.025,0,0,,0,0.18,,,
8466.10,0,0.11,0.025,0,0,,0,0.18,,,
8466.20,0,0.11,0.025,0,0,,0,0.18,,,
8466.30,0,0.11,0.025,0,0,,0,0.18,,,
8466.91,0,0.11,0.025,0,0,,0,0.18,,,
8466.92,0,0.11,0.025,0,0,,0,0.18,,,
8466.93,0,0.11,0.025,0,0,,0,0.18,,,
8466.94,0,0.11,0.025,0,0,,0,0.18,,,
8467.11,0,0.11,0.025,0,0,,0,0.18,,,
8467.19,0,0.11,0.025,0,0,,0,0.18,,,
8467.21,0,0.11,0.025,0,0,,0,0.18,,,
8467.22,0,0.11,0.025,0,0,,0,0.18,,,
8467.29,0,0.11,0.025,0,0,,0,0.18,,,
8467.81,0,0.11,0.025,0,0,,0,0.18,,,
8467.89,0,0.11,0.025,0,0,,0,0.18,,,
8467.91,0,0.11,0.025,0,0,,0,0.18,,,
8467.92,0,0.11,0.025,0,0,,0,0.18,,,
8467.99,0,0.11,0.025,0,0,,0,0.18,,,
8468.10,0,0,0.025,0,0,,0,0.18,,,
8468.20,0,0.11,0.025,0,0,,0,0.18,,,
8468.80,0,0.11,0.025,0,0,,0,0.18,,,
8468.90,0,0.11,0.025,0,0,,0,0.18,,,
8470.10,0,0.07,0.025,0,0,,0,0.18,,,
8470.21,0,0.11,0.025,0,0,,0,0.18,,,
8470.29,0,0.11,0.025,0,0,,0,0.18,,,
8470.30,0,0,0.025,0,0,,0,0.18,,,
8470.50,0,0.11,0.025,0,0,,0,0.18,,,
8470.90,0,0.11,0.025,0,0,,0,0.18,,,
8471.30,0,0,0,0,0,,0,0,,,
8471.30.10,0,0.11,0.025,0,0,,0,0.18,,,
8471.30.90,0,0.07,0.025,0,0,,0,0.18,,,
8471.41,0,0,0,0,0,,0,0,,,
8471.41.10,0,0.11,0.025,0,0,,0,0.18,,,
8471.41.90,0,0.07,0.025,0,0,,0,0.18,,,
8471.49,0,0,0,0,0,,0,0,,,
8471.49.10,0,0.11,0.025,0,0,,0,0.18,,,
8471.49.90,0,0.07,0.025,0,0,,0,0.18,,,
8471.50,0,0,0,0,0,,0,0,,,
8471.50.10,0,0.11,0.025,0,0,,0,0.18,,,
8471.50.90,0,0.07,0.025,0,0,,0,0.18,,,
8471.60,0,0.11,0.025,0,0,,0,0.18,,,
8471.70,0,0.135,0.025,0,0,,0,0.18,,,
8471.80,0,0.11,0.025,0,0,,0,0.18,,,
8471.90,0,0.11,0.025,0,0,,0,0.18,,,
8472.10,0,0.11,0.025,0,0,,0,0.18,,,
8472.30,0,0.11,0.025,0,0,,0,0.18,,,
8472.90,0,0,0,0,0,,0,0.18,,,
8472.90.10,0,0,0.025,0,0,,0,0,,,
8472.90.90,0,0,0.025,0,0,,0,0.18,,,
8473.21,0,0.11,0.025,0,0,,0,0.18,,,
8473.29,0,0.11,0.025,0,0,,0,0.18,,,
8473.30,0,0,0,0,0,,0,0,,,
8473.30.10,0,0.11,0.025,0,0,,0,0.18,,,
8473.30.90,0,0.07,0.025,0,0,,0,0.18,,,
8473.40,0,0,0,0,0,,0,0,,,
8473.40.10,0,0,0.025,0,0,,0,0,,,
8473.40.90,0,0.11,0.025,0,0,,0,0.18,,,
8473.50,0,0,0,0,0,,0,0,,,
8473.50.10,0,0,0.025,0,0,,0,0,,,
8473.50.90,0,0.11,0.025,0,0,,0,0.18,,,
8474.10,0,0.11,0.025,0,0,,0,0.18,,,
8474.20,0,0.11,0.025,0,0,,0,0.18,,,
8474.31,0,0.11,0.025,0,0,,0,0.18,,,
8474.32,0,0.11,0.025,0,0,,0,0.18,,,
8474.39,0,0.11,0.025,0,0,,0,0.18,,,
8474.80,0,0.11,0.025,0,0,,0,0.18,,,
8474.90,0,0.11,0.025,0,0,,0,0.18,,,
8475.10,0,0,0.025,0,0,,0,0.18,,,
8475.21,0,0,0.025,0,0,,0,0.18,,,
8475.29,0,0.11,0.025,0,0,,0,0.18,,,
8475.90,0,0.11,0.025,0,0,,0,0.18,,,
8476.21,0,0.11,0.025,0,0,,0,0.18,,,
8476.29,0,0.11,0.025,0,0,,0,0.18,,,
8476.81,0,0,0.025,0,0,,0,0.18,,,
8476.89,0,0.11,0.025,0,0,,0,0.18,,,
8476.90,0,0.11,0.025,0,0,,0,0.18,,,
8477.10,0,0.11,0.025,0,0,,0,0.18,,,
8477.20,0,0.11,0.025,0,0,,0,0.18,,,
8477.30,0,0.11,0.025,0,0,,0,0.18,,,
8477.40,0,0.11,0.025,0,0,,0,0.18,,,
8477.51,0,0.11,0.025,0,0,,0,0.18,,,
8477.59,0,0.11,0.025,0,0,,0,0.18,,,
8477.80,0,0.11,0.025,0,0,,0,0.18,,,
8477.90,0,0.11,0.025,0,0,,0,0.18,,,
8478.10,0,0.11,0.025,0,0,,0,0.18,,,
8478.90,0,0.11,0.025,0,0,,0,0.18,,,
8479.10,0,0.11,0.025,0,0,,0,0.18,,,
8479.20,0,0,0,0,0,,0,0,,,
8479.20.10,0.5,0.11,0.025,0.05,0,,0,0.18,,,
8479.20.90,0,0.11,0.025,0,0,,0,0.18,,,
8479.30,0,0.11,0.025,0,0,,0,0.18,,,
8479.40,0,0.11,0.025,0,0,,0,0.18,,,
8479.50,0,0.11,0.025,0,0,,0,0.18,,,
8479.60,0,0.11,0.025,0,0,,0,0.18,,,
8479.71,0,0.11,0.025,0,0,,0,0.18,,,
8479.79,0,0.11,0.025,0,0,,0,0.18,,,
8479.81,0,0.11,0.025,0,0,,0,0.18,,,
8479.82,0,0.11,0.025,0,0,,0,0.18,,,
8479.83,0,0.11,0.025,0,0,,0,0.18,,,
8479.89,0,0,0,0,0,,0,0,,,
8479.89.10,0,0.11,0.025,0,0,,0,0.18,,,
8479.89.20,0,0,0.025,0,0,,0,0.18,,,
8479.89.30,0,0.11,0.025,0,0,,0,0.18,,,
8479.89.40,0,0.11,0.025,0,0,,0,0.18,,,
8479.89.50,0,0,0.025,0,0,,0,0.18,,,
8479.89.90,0,0.11,0.025,0,0,,0,0.18,,,
8479.90,0,0.11,0.025,0,0,,0,0.18,,,
8480.10,0,0.11,0.025,0,0,,0,0.18,,,
8480.20,0,0.11,0.025,0,0,,0,0.18,,,
8480.30,0,0.11,0.025,0,0,,0,0.18,,,
8480.41,0,0.11,0.025,0,0,,0,0.18,,,
8480.49,0,0.11,0.025,0,0,,0,0.18,,,
8480.50,0,0.11,0.025,0,0,,0,0.18,,,
8480.60,0,0.11,0.025,0,0,,0,0.18,,,
8480.71,0,0.11,0.025,0,0,,0,0.18,,,
8480.79,0,0.11,0.025,0,0,,0,0.18,,,
8481.10,0,0,0,0,0,,0,0,,,
8481.10.10,0,0.11,0.025,0,0,,0,0.18,,,
8481.10.20,0,0.11,0.025,0,0,,0,0.18,,,
8481.10.90,0,0.11,0.025,0,0,,0,0.18,,,
8481.20,0,0.11,0.025,0,0,,0,0.18,,,
8481.30,0,0.11,0.025,0,0,,0,0.18,,,
8481.40,0,0.11,0.025,0,0,,0,0.18,,,
8481.80,0,0,0,0,0,,0,0,,,
8481.80.10,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.20,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.30,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.40,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.50,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.61,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.62,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.63,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.69,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.70,0,0.11,0.025,0,0,,0,0.18,,,
8481.80.90,0,0.135,0.025,0,0,,0,0.18,,,
8481.90,0,0,0,0,0,,0,0,,,
8481.90.10,0,0.11,0.025,0,0,,0,0.18,,,
8481.90.20,0,0.11,0.025,0,0,,0,0.18,,,
8481.90.30,0,0.11,0.025,0,0,,0,0.18,,,
8481.90.40,0,0.11,0.025,0,0,,0,0.18,,,
8481.90.90,0,0.11,0.025,0,0,,0,0.18,,,
8482.10,0,0.11,0.025,0,0,,0,0.18,,,
8482.20,0,0.11,0.025,0,0,,0,0.18,,,
8482.30,0,0.11,0.025,0,0,,0,0.18,,,
8482.40,0,0.11,0.025,0,0,,0,0.18,,,
8482.50,0,0.11,0.025,0,0,,0,0.18,,,
8482.80,0,0.11,0.025,0,0,,0,0.18,,,
8482.91,0,0.11,0.025,0,0,,0,0.18,,,
8482.99,0,0.11,0.025,0,0,,0,0.18,,,
8483.10,0,0.135,0.025,0,0,,0,0.18,,,
8483.20,0,0.135,0.025,0,0,,0,0.18,,,
8483.30,0,0.135,0.025,0,0,,0,0.18,,,
8483.40,0,0.135,0.025,0,0,,0,0.18,,,
8483.50,0,0.07,0.025,0,0,,0,0.18,,,
8483.60,0,0.11,0.025,0,0,,0,0.18,,,
8483.90,0,0.11,0.025,0,0,,0,0.18,,,
8484.10,0,0.11,0.025,0,0,,0,0.18,,,
8484.20,0,0.11,0.025,0,0,,0,0.18,,,
8484.90,0,0.11,0.025,0,0,,0,0.18,,,
8485.10,0,0.11,0.025,0,0,,0,0.18,,,
8485.20,0,0.11,0.025,0,0,,0,0.18,,,
8485.30,0,0.11,0.025,0,0,,0,0.18,,,
8485.80,0,0.11,0.025,0,0,,0,0.18,,,
8485.90,0,0.11,0.025,0,0,,0,0.18,,,
8486.10,0,0.135,0.025,0,0,,0,0.18,,,
8486.20,0,0.11,0.025,0,0,,0,0.18,,,
8486.30,0,0.11,0.025,0,0,,0,0.18,,,
8486.40,0,0.11,0.025,0,0,,0,0.18,,,
8486.90,0,0.11,0.025,0,0,,0,0.18,,,
8487.10,0,0.11,0.025,0,0,,0,0.18,,,
8487.90,0,0.11,0.025,0,0,,0,0.18,,,
8501.10,0,0,0,0,0,,0,0,,,
8501.10.10,0,0.11,0.025,0,0,,0,0.18,,,
8501.10.90,0.1,0.07,0.025,0,0,,0,0.18,,,
8501.20,0,0.07,0.025,0,0,,0,0.18,,,
8501.31,0,0,0.025,0,0,,0,0.18,,,
8501.32,0,0.11,0.025,0,0,,0,0.18,,,
8501.33,0,0.11,0.025,0,0,,0,0.18,,,
8501.34,0,0.11,0.025,0,0,,0,0.18,,,
8501.40,0,0,0,0,0,,0,0,,,
8501.40.10,0.3,0.11,0.025,0,0,,0,0.18,,,
8501.40.20,0,0.11,0.025,0.05,0,18% or Rs.227/= per u | 5% or Rs.110/= per u | 5% or Rs.100/= per u | 20% or Rs.440/= per u | 5% or Rs.110/= per u,0,0.18,,,
8501.40.90,0,0.11,0.025,0,0,,0,0.18,,,
8501.51,0,0,0,0,0,,0,0,,,
8501.51.10,0.3,0.11,0.025,0,0,,0,0.18,,,
8501.51.90,0,0.11,0.025,0,0,,0,0.18,,,
8501.52,0,0,0,0,0,,0,0,,,
8501.52.10,0.2,0.11,0.025,0,0,,0,0.18,,,
8501.52.90,0,0.11,0.025,0,0,,0,0.18,,,
8501.53,0,0.11,0.025,0,0,,0,0.18,,,
8501.61,0,0,0.025,0,0,,0,0.18,,,
8501.62,0,0,0.025,0,0,,0,0.18,,,
8501.63,0,0,0.025,0,0,,0,0.18,,,
8501.64,0,0,0.025,0,0,,0,0.18,,,
8501.71,0,0,0,0,0,,0,0,,,
8501.71.10,0,0,0,0,0,,0,0.18,,,
8501.71.90,0,0,0.025,0,0,,0,0.18,,,
8501.72,0,0,0,0,0,,0,0,,,
8501.72.10,0,0,0,0,0,,0,0.18,,,
8501.72.90,0,0,0.025,0,0,,0,0.18,,,
8501.80,0,0,0,0,0,,0,0,,,
8501.80.10,0,0,0,0,0,,0,0.18,,,
8501.80.90,0,0,0.025,0,0,,0,0.18,,,
8502.11,0,0.16,0.025,0,0,,0,0.18,,,
8502.12,0,0.16,0.025,0,0,,0,0.18,,,
8502.13,0,0.16,0.025,0,0,,0,0.18,,,
8502.20,0,0.11,0.025,0,0,,0,0.18,,,
8502.31,0,0.11,0.025,0,0,,0,0.18,,,
8502.39,0,0.11,0.025,0,0,,0,0.18,,,
8502.40,0,0,0.025,0,0,,0,0.18,,,
8503.00,0,0,0,0,0,,0,0,,,
8503.00.10,0.5,0.11,0.025,0,0,,0,0.18,,,
8503.00.20,0,0.11,0.025,0,0,,0,0.18,,,
8503.00.90,0,0.11,0.025,0,0,,0,0.18,,,
8504.10,0,0,0,0,0,,0,0,,,
8504.10.10,0.055,0.11,0.025,0.1,0,,0,0.18,,,
8504.10.90,0.055,0.11,0.025,0.04,0,,0,0.18,,,
8504.21,0,0,0,0,0,,0,0,,,
8504.21.10,0.1,0.11,0.025,0,0,,0,0.18,,,
8504.21.90,0.1,0.11,0.025,0,0,,0,0.18,,,
8504.22,0,0,0,0,0,,0,0,,,
8504.22.10,0.305,0.11,0.025,0,0,,0,0.18,,,
8504.22.20,0.305,0.11,0.025,0,0,,0,0.18,,,
8504.22.30,0.055,0.11,0.025,0.1,0,,0,0.18,,,
8504.22.90,0.055,0.16,0.025,0.1,0,,0,0.18,,,
8504.23,0,0,0,0,0,,0,0,,,
8504.23.10,0.055,0,0.025,0.1,0,,0,0.18,,,
8504.23.90,0.055,0.11,0.025,0.1,0,,0,0.18,,,
8504.31,0,0,0,0,0,,0,0,,,
8504.31.10,0.1,0.11,0.025,0,0,,0,0.18,,,
8504.31.90,0.1,0.11,0.025,0,0,,0,0.18,,,
8504.32,0,0,0,0,0,,0,0,,,
8504.32.10,0.295,0.11,0.025,0,0,,0,0.18,,,
8504.32.90,0.295,0.11,0.025,0,0,,0,0.18,,,
8504.33,0,0,0,0,0,,0,0,,,
8504.33.10,0.195,0.11,0.025,0,0,,5,0.18,,,
8504.33.90,0.195,0.11,0.025,0,0,,0,0.18,,,
8504.34,0,0,0,0,0,,0,0,,,
8504.34.10,0.385,0.11,0.025,0,0,,0,0.18,,,
8504.34.90,0.385,0.11,0.025,0,0,,0,0.18,,,
8504.40,0,0,0,0,0,,0,0,,,
8504.40.10,0,0.11,0.025,0,0,,0,0.18,,,
8504.40.20,0,0.16,0.025,0,0,,0,0.18,,,
8504.40.30,0,0.11,0.025,0,0,,0,0.18,,,
8504.40.90,0,0,0.025,0,0,,0,0.18,,,
8504.50,0,0,0,0,0,,0,0,,,
8504.50.10,0.055,0.11,0.025,0.1,0,,0,0.18,,,
8504.50.90,0.055,0.11,0.025,0.1,0,,0,0.18,,,
8504.90,0,0,0,0,0,,0,0,,,
8504.90.10,0.055,0.11,0.025,0.1,0,,0,0.18,,,
8504.90.90,0.055,0.11,0.025,0.1,0,,0,0.18,,,
8505.11,0,0.11,0.025,0,0,,0,0.18,,,
8505.19,0,0.11,0.025,0,0,,0,0.18,,,
8505.20,0,0.11,0.025,0,0,,0,0.18,,,
8505.90,0,0.11,0.025,0,0,,0,0.18,,,
8506.10,0,0,0,0,0,,0,0,,,
8506.10.10,0.58,0.11,0.025,0.1,0,,0,0.18,,,
8506.10.90,0.48,0.11,0.025,0,0,,0,0.18,,,
8506.30,0.395,0,0.025,0,0,,0,0.18,,,
8506.40,0.395,0,0.025,0,0,,0,0.18,,,
8506.50,0.395,0.11,0.025,0,0,,0,0.18,,,
8506.60,0.395,0,0.025,0,0,,0,0.18,,,
8506.80,0.395,0.11,0.025,0,0,,0,0.18,,,
8506.90,0,0.11,0.025,0,0,,0,0.18,,,
8507.10,0,0,0,0,0,,0,0,,,
8507.10.10,0,0.1,0.025,0.1,0,20% or Rs.270/= per kg | 10% or Rs.130/= per kg,0,0.18,,,
8507.10.90,0,0.05,0.025,0.1,0,20% or Rs.270/= per kg | 10% or Rs.130/= per kg,0,0.18,,,
8507.20,0,0,0,0,0,,0,0,,,
8507.20.10,0.195,0.11,0.025,0,0,,0,0.18,,,
8507.20.90,0.385,0.11,0.025,0,0,,0,0.18,,,
8507.30,0,0,0,0,0,,0,0,,,
8507.30.10,0,0.11,0.025,0,0,,0,0.18,,,
8507.30.90,0,0.11,0.025,0,0,,0,0.18,,,
8507.50,0,0,0,0,0,,0,0,,,
8507.50.10,0.195,0.11,0.025,0,0,,0,0.18,,,
8507.50.90,0.295,0.11,0.025,0,0,,0,0.18,,,
8507.60,0,0,0,0,0,,0,0,,,
8507.60.10,0.195,0.11,0.025,0,0,,0,0.18,,,
8507.60.90,0.295,0.11,0.025,0,0,,0,0.18,,,
8507.80,0,0,0,0,0,,0,0,,,
8507.80.10,0.195,0.11,0.025,0,0,,0,0.18,,,
8507.80.90,0.295,0.11,0.025,0,0,,0,0.18,,,
8507.90,0.385,0.11,0.025,0,0,,0,0.18,,,
8508.11,0.2,0.07,0.025,0,0,,0,0.18,,,
8508.19,0,0.16,0.025,0,0,,0,0.18,,,
8508.60,0,0.07,0.025,0,0,,0,0.18,,,
8508.70,0,0.16,0.025,0,0,,0,0.18,,,
8509.40,0.35,0.07,0.025,0,0,,380,0.18,,,
8509.80,0,0.16,0.025,0,0,,0,0.18,,,
8509.90,0,0.16,0.025,0,0,,0,0.18,,,
8510.10,0.35,0.07,0.025,0,0,,0,0.18,,,
8510.20,0.2,0.16,0.025,0,0,,0,0.18,,,
8510.30,0.2,0.16,0.025,0,0,,0,0.18,,,
8510.90,0,0.16,0.025,0,0,,0,0.18,,,
8511.10,0.095,0.16,0.025,0,0,,0,0.18,,,
8511.20,0.295,0.16,0.025,0,0,,0,0.18,,,
8511.30,0.295,0.16,0.025,0,0,,0,0.18,,,
8511.40,0.295,0.16,0.025,0,0,,0,0.18,,,
8511.50,0.295,0.16,0.025,0,0,,0,0.18,,,
8511.80,0.295,0.16,0.025,0,0,,0,0.18,,,
8511.90,0.295,0.16,0.025,0,0,,0,0.18,,,
8512.10,0.295,0.16,0.025,0,0,,0,0.18,,,
8512.20,0.295,0.16,0.025,0,0,,0,0.18,,,
8512.30,0.295,0.16,0.025,0,0,,0,0.18,,,
8512.40,0.295,0.16,0.025,0,0,,0,0.18,,,
8512.90,0.295,0.16,0.025,0,0,,0,0.18,,,
8513.10,0,0,0,0,0,,0,0,,,
8513.10.10,0,0,0.025,0,0,,0,0.18,,,
8513.10.90,0.2,0,0.025,0,0,,0,0.18,,,
8513.90,0,0.16,0.025,0,0,,0,0.18,,,
8514.11,0,0.11,0.025,0,0,,0,0.18,,,
8514.19,0,0.11,0.025,0,0,,0,0.18,,,
8514.20,0,0.11,0.025,0,0,,0,0.18,,,
8514.31,0,0.11,0.025,0,0,,0,0.18,,,
8514.32,0,0.11,0.025,0,0,,0,0.18,,,
8514.39,0,0.11,0.025,0,0,,0,0.18,,,
8514.40,0,0.11,0.025,0,0,,0,0.18,,,
8514.90,0,0.11,0.025,0,0,,0,0.18,,,
8515.11,0,0.11,0.025,0,0,,0,0.18,,,
8515.19,0,0.11,0.025,0,0,,0,0.18,,,
8515.21,0,0.11,0.025,0,0,,0,0.18,,,
8515.29,0,0.11,0.025,0,0,,0,0.18,,,
8515.31,0,0.11,0.025,0,0,,0,0.18,,,
8515.39,0,0.11,0.025,0,0,,0,0.18,,,
8515.80,0,0.11,0.025,0,0,,0,0.18,,,
8515.90,0,0.11,0.025,0,0,,0,0.18,,,
8516.10,0.25,0.05,0.025,0.1,0,,0,0.18,,,
8516.21,0.25,0.11,0.025,0.1,0,,0,0.18,,,
8516.29,0.3,0.11,0.025,0.1,0,,0,0.18,,,
8516.31,0,0.11,0.025,0,0,,0,0.18,,,
8516.32,0,0.11,0.025,0,0,,0,0.18,,,
8516.33,0,0.11,0.025,0,0,,0,0.18,,,
8516.40,0.2,0.07,0.025,0,0,,0,0.18,,,
8516.50,0.39,0.07,0.025,0,0,,0,0.18,,,
8516.60,0,0,0,0,0,,0,0,,,
8516.60.10,0.2,0.07,0.025,0,0,,0,0.18,,,
8516.60.90,0.3,0.07,0.025,0.1,0,,0,0.18,,,
8516.71,0,0.11,0.025,0,0,,0,0.18,,,
8516.72,0.2,0.11,0.025,0,0,,0,0.18,,,
8516.79,0,0,0,0,0,,0,0,,,
8516.79.10,0,0.11,0.025,0,0,,0,0.18,,,
8516.79.20,0.2,0.07,0.025,0,0,,0,0.18,,,
8516.79.90,0,0.07,0.025,0,0,,0,0.18,,,
8516.80,0.38,0.11,0.025,0,0,,0,0.18,,,
8516.90,0,0,0,0,0,,0,0,,,
8516.90.10,0,0.11,0.025,0,0,,0,0.18,,,
8516.90.90,0.3,0.11,0.025,0,0,,0,0.18,,,
8517.11,0,0.16,0.025,0,0,,0,0.18,,,
8517.13,0,0,0,0,0,,0,0,,,
8517.13.10,0,0.16,0.025,0,0,,0,0.18,,,
8517.13.90,0,0.07,0.025,0,0,,0,0.18,,,
8517.14,0,0,0,0,0,,0,0,,,
8517.14.10,0,0.16,0.025,0,0,,0,0.18,,,
8517.14.90,0,0.16,0.025,0,0,,0,0.18,,,
8517.18,0.2,0.16,0.025,0,0,,0,0.18,,,
8517.61,0,0.16,0.025,0,0,,0,0.18,,,
8517.62,0,0,0,0,0,,0,0,,,
8517.62.10,0,0.16,0.025,0,0,,0,0.18,,,
8517.62.90,0,0.16,0.025,0,0,,0,0.18,,,
8517.69,0,0.16,0.025,0,0,,0,0.18,,,
8517.71,0,0.16,0.025,0,0,,0,0.18,,,
8517.79,0,0.16,0.025,0,0,,0,0.18,,,
8518.10,0.295,0.16,0.025,0,0,,0,0.18,,,
8518.21,0.295,0.16,0.025,0,0,,0,0.18,,,
8518.22,0.295,0.16,0.025,0,0,,0,0.18,,,
8518.29,0.395,0.16,0.025,0,0,,0,0.18,,,
8518.30,0,0.16,0.025,0,0,,0,0.18,,,
8518.40,0.295,0.16,0.025,0,0,,0,0.18,,,
8518.50,0.295,0.16,0.025,0,0,,0,0.18,,,
8518.90,0.295,0.16,0.025,0,0,,0,0.18,,,
8519.20,0.385,0,0.025,0,0,,0,0.18,,,
8519.30,0.395,0,0.025,0,0,,0,0.18,,,
8519.81,0,0,0,0,0,,0,0,,,
8519.81.10,0,0,0.025,0,0,,0,0.18,,,
8519.81.90,0,0.16,0.025,0,0,,0,0.18,,,
8519.89,0,0,0,0,0,,0,0,,,
8519.89.10,0.575,0.16,0.025,0,0,,0,0.18,,,
8519.89.90,0.395,0.16,0.025,0,0,,0,0.18,,,
8521.10,0,0,0.025,0,0,,0,0.18,,,
8521.90,0,0.16,0.025,0,0,,0,0.18,,,
8522.10,0,0,0.025,0,0,,0,0.18,,,
8522.90,0,0.16,0.025,0,0,,0,0.18,,,
8523.21,0.395,0.16,0.025,0,0,,0,0.18,,,
8523.29,0,0,0,0,0,,0,0,,,
8523.29.10,0,0,0.025,0,0,,0,0.18,,,
8523.29.20,0.395,0,0.025,0,0,,0,0.18,,,
8523.29.30,0,0.16,0.025,0,0,,0,0.18,,,
8523.29.90,0.395,0.16,0.025,0,0,,0,0.18,,,
8523.41,0,0.16,0.025,0,0,,0,0.18,,,
8523.49,0,0.16,0.025,0,0,,0,0.18,,,
8523.51,0,0.16,0.025,0,0,,0,0.18,,,
8523.52,0,0.16,0.025,0,0,,0,0.18,,,
8523.59,0,0,0,0,0,,0,0,,,
8523.59.10,0,0.16,0.025,0,0,,0,0.18,,,
8523.59.90,0,0.16,0.025,0,0,,0,0.18,,,
8523.80.00,0,0.16,0.025,0,0,,0,0.18,,,
8524.11,0,0.05,0.025,0.05,0,,0,0.18,,,
8524.12,0,0.05,0.025,0.05,0,,0,0.18,,,
8524.19,0,0.05,0.025,0.05,0,,0,0.18,,,
8524.91,0,0.05,0.025,0.05,0,,0,0.18,,,
8524.92,0,0.05,0.025,0.05,0,,0,0.18,,,
8524.99,0,0.05,0.025,0.05,0,,0,0.18,,,
8525.50,0,0.11,0.025,0,0,,0,0.18,,,
8525.60,0.125,0.11,0.025,0,0,,0,0.18,,,
8525.81,0.095,0.07,0.025,0,0,,0,0.18,,,
8525.82,0.095,0.07,0.025,0,0,,0,0.18,,,
8525.83,0.095,0.07,0.025,0,0,,0,0.18,,,
8525.89,0.2,0.07,0.025,0,0,,0,0.18,,,
8526.10,0,0.11,0.025,0,0,,0,0.18,,,
8526.91,0,0.11,0.025,0,0,,0,0.18,,,
8526.92,0,0.11,0.025,0,0,,0,0.18,,,
8527.12,0,0,0.025,0,0,,0,0.18,,,
8527.13,0,0.07,0.025,0,0,,0,0.18,,,
8527.19,0.354,0.11,0.025,0.07,0,,0,0.18,,,
8527.21,0,0.07,0.025,0,0,,0,0.18,,,
8527.29,0,0.11,0.025,0,0,,0,0.18,,,
